0,493.76
1,493.76
2,493.76
3,493.76
4,493.76
5,493.76
6,493.76
7,493.76
8,493.76
9,493.76
10,493.76
11,493.76
12,493.76
13,493.76
14,493.76
15,493.76
16,493.76
17,493.76
18,493.76
19,493.76
20,493.76
21,493.76
22,493.76
23,493.76
24,493.76
25,493.76
26,493.76
27,493.76
28,493.76
29,493.76
30,493.76
31,493.76
32,493.76
33,493.76
34,493.76
35,493.76
36,493.76
37,493.76
38,493.76
39,493.76
40,493.76
41,493.76
42,493.76
43,493.76
44,493.76
45,493.76
46,493.76
47,493.76
48,493.76
49,493.76
50,493.76
51,492.63440303841713
52,491.7950366962816
53,491.2216975714324
54,490.8941822617089
55,490.79228736495
56,490.89580947899515
57,491.1845452016837
58,491.6382911308545
59,492.2368438643469
60,492.96000000000004
61,493.7875561356533
62,494.6993088691456
63,495.6750547983166
64,496.6945905210049
65,497.73771263505023
66,498.7842177382913
67,499.81390242856764
68,500.8065633037186
69,501.7419969615829
70,502.6
71,503.36536241897005
72,504.0428478271359
73,504.64221323530177
74,505.1732156542718
75,505.64561209484964
76,506.0691595678397
77,506.45361508404574
78,506.8087356542717
79,507.14427828932185
80,507.47
81,507.79216418846704
82,508.1030598223109
83,508.3914822604762
84,508.64622686190813
85,508.856088985551
86,509.00986399034986
87,509.09634723524937
88,509.1043340791945
89,509.0226198811297
90,508.84
91,508.55037082716206
92,508.16803288362064
93,507.7123877227931
94,507.20283689809594
95,506.658781962946
96,506.0996244707607
97,505.5447659749564
98,505.0136080289502
99,504.5255521861592
100,504.1
101,503.7529625028849
102,503.4868886432061
103,503.3008368483513
104,503.1938655457083
105,503.16503316266454
106,503.21339812660756
107,503.33801886492506
108,503.5379538050046
109,503.8122613742337
110,504.16
111,504.57538916129874
112,505.03329254355504
113,505.50373488380154
114,505.956740919071
115,506.36233538639607
116,506.69054302280944
117,506.91138856534377
118,506.9948967510319
119,506.91109231690643
120,506.6300000000001
121,506.1347608519203
122,505.46098118257396
123,504.6573836164426
124,503.77269077800804
125,502.85562529175155
126,501.954909782155
127,501.11926687370004
128,500.3974191908682
129,499.83808935814096
130,499.49000000000024
131,499.38522743102055
132,499.4892627261496
133,499.7509506504285
134,500.11913596889775
135,500.54266344659834
136,500.9703778485711
137,501.35112393985685
138,501.6337464854963
139,501.76709025053043
140,501.69999999999993
141,501.39734942399826
142,500.88812791282777
143,500.21735378184377
144,499.43004534640124
145,498.57122092185523
146,497.6858988235608
147,496.819097366873
148,496.01583486714685
149,495.32112963973753
150,494.78000000000014
151,494.4286548729868
152,494.2680656225394
153,494.29039422219665
154,494.4878026454976
155,494.85245286598115
156,495.37650685718626
157,496.0521265926517
158,496.87147404591656
159,497.82671119051963
160,498.90999999999985
161,500.1090410840546
162,501.39368959701477
163,502.72933932936957
164,504.08138407160817
165,505.41521761422
166,506.69623374769424
167,507.88982626252
168,508.96138894918664
169,509.8763155981836
170,510.59999999999997
171,511.1112507907942
172,511.442535989401
173,511.63973846032457
174,511.7487410680691
175,511.81542667713836
176,511.88567815203663
177,512.0053783572678
178,512.220410157336
179,512.5766564167454
180,513.1199999999999
181,513.8769457527687
182,514.7964864453812
183,515.8082368293319
184,516.8418116561157
185,517.8268256772266
186,518.6928936441594
187,519.3696303084087
188,519.786650421469
189,519.8735687348345
190,519.5600000000002
191,518.8008661981307
192,517.6523182290736
193,516.1958142223468
194,514.5128123074679
195,512.6847706139547
196,510.7931472713252
197,508.9194004090972
198,507.14498815678854
199,505.55136864391704
200,504.22000000000054
201,503.2137694547097
202,502.5212806383258
203,502.1125662812829
204,501.95765911401537
205,502.0265918669571
206,502.2893972705422
207,502.7161080552051
208,503.2767569513796
209,503.94137668949963
210,504.67999999999984
211,505.46261598303255
212,506.259039217625
213,507.0390406525229
214,507.772391236472
215,508.42886191821776
216,508.97822364650625
217,509.390247370083
218,509.6347040376937
219,509.6813645980842
220,509.50000000000017
221,509.08184661316
222,508.5040024911741
223,507.8650311086253
224,507.2634959400968
225,506.7979604601714
226,506.5669881434323
227,506.6691424644627
228,507.2029868978453
229,508.26708491816333
230,509.9599999999998
231,512.3370475643275
232,515.2805508176789
233,518.629584912976
234,522.2232250031412
235,525.9005462410965
236,529.500623779764
237,532.8625327720662
238,535.8253483709245
239,538.228145729262
240,539.9100000000001
241,540.7576331295289
242,540.8483542381092
243,540.3071192394692
244,539.2588840473371
245,537.8286045754415
246,536.1412367375107
247,534.3217364472725
248,532.4950596184559
249,530.786162164789
250,529.3199999999999
251,528.1960299175566
252,527.4117122298843
253,526.939008129147
254,526.74987880751
255,526.8162854571373
256,527.1101892701936
257,527.6035514388436
258,528.2683331552516
259,529.0764956115825
260,530.0000000000003
261,531.0060872002448
262,532.0431168423546
263,533.054728243943
264,533.9845607226239
265,534.7762535960103
266,535.3734461817158
267,535.719777797354
268,535.7588877605385
269,535.4344153888825
270,534.6899999999997
271,533.490231281465
272,531.8835004006982
273,529.9391488950813
274,527.7265183019954
275,525.3149501588222
276,522.7737860029432
277,520.1723673717399
278,517.5800358025937
279,515.0661328328863
280,512.6999999999989
281,510.53742767389303
282,508.5800015548493
283,506.8157561757282
